possession_id,value,attention_weights,game_id,team_id,team_name,period,time_start,time_end,outcome
84,0.010318378,"[0.13087557, 0.09881953, 0.09540286, 0.07008564, 0.1455758, 0.109397106, 0.17293532, 0.17690821]",3943043,768,England,2,2929,2938,Pass
46,0.0102521535,"[0.09293181, 0.06096881, 0.080551475, 0.072713464, 0.08219149, 0.15457092, 0.12779641, 0.32827562]",3943043,768,England,1,1675,1685,Pass
56,0.010230748,"[0.11783677, 0.06545773, 0.10896327, 0.066036835, 0.0608165, 0.072238475, 0.19612864, 0.3125218]",3943043,772,Spain,1,1969,1983,Pass
91,0.010221643,"[0.109215684, 0.074753374, 0.08247501, 0.20065936, 0.099922694, 0.105196185, 0.1565055, 0.17127219]",3943043,772,Spain,2,3181,3197,Pass
91,0.010178359,"[0.08021866, 0.10825817, 0.09013809, 0.09023864, 0.09263518, 0.09702581, 0.15191348, 0.28957194]",3943043,772,Spain,2,3209,3222,Pass
123,0.010166455,"[0.04956234, 0.059844792, 0.04667095, 0.108116575, 0.11320637, 0.10801725, 0.1565413, 0.35804042]",3943043,772,Spain,2,4566,4580,Pass
91,0.010155782,"[0.07893101, 0.067482404, 0.08980723, 0.07981677, 0.12087195, 0.17683639, 0.16732419, 0.2189301]",3943043,772,Spain,2,3229,3239,Pass
16,0.01015017,"[0.13136466, 0.11560687, 0.17531396, 0.57771456, 0.0, 0.0, 0.0, 0.0]",3943043,768,England,1,482,484,Pass
84,0.010107826,"[0.11583686, 0.11029464, 0.08872216, 0.078302644, 0.19175088, 0.11253975, 0.16887, 0.13368304]",3943043,768,England,2,2926,2935,Pass
80,0.010097016,"[0.052584488, 0.07990191, 0.068691455, 0.049792428, 0.15889044, 0.06319221, 0.12954183, 0.3974053]",3943043,772,Spain,2,2713,2727,Pass
80,0.010095436,"[0.17118648, 0.033942662, 0.05728121, 0.14055352, 0.07566992, 0.12826625, 0.13904966, 0.2540503]",3943043,772,Spain,2,2722,2731,Pass
133,0.010044521,"[0.08567699, 0.0654247, 0.07300358, 0.09608515, 0.085537516, 0.11876527, 0.15832101, 0.31718585]",3943043,772,Spain,2,4986,4997,Pass
90,0.010000298,"[0.08521852, 0.101333655, 0.05701649, 0.115382105, 0.072307475, 0.15092319, 0.19108248, 0.2267361]",3943043,772,Spain,2,3118,3137,Pass
135,0.009989362,"[0.13601643, 0.06894667, 0.113602355, 0.07859329, 0.09342563, 0.116654195, 0.22634338, 0.16641805]",3943043,768,England,2,5098,5111,Pass
28,0.009982329,"[0.08350667, 0.13111314, 0.3173657, 0.13430664, 0.3337078, 0.0, 0.0, 0.0]",3943043,772,Spain,1,1015,1021,Pass
4,0.009971773,"[0.08679206, 0.07303699, 0.115600824, 0.08104697, 0.17218739, 0.13407284, 0.15200649, 0.18525645]",3943043,772,Spain,1,59,65,Pass
9,0.009937517,"[0.17932007, 0.07866794, 0.07656173, 0.09088932, 0.052062456, 0.1207685, 0.1294372, 0.2722928]",3943043,772,Spain,1,228,237,Pass
46,0.009902107,"[0.09456435, 0.14589837, 0.07278349, 0.07999909, 0.10700717, 0.11121081, 0.25546974, 0.13306698]",3943043,768,England,1,1689,1698,Pass
91,0.009899931,"[0.093229346, 0.10072217, 0.078292534, 0.10601275, 0.0849783, 0.10643236, 0.16209292, 0.26823962]",3943043,772,Spain,2,3218,3229,Pass
123,0.009897094,"[0.065459184, 0.06965817, 0.08295616, 0.10405991, 0.08114468, 0.12110179, 0.17974813, 0.29587206]",3943043,772,Spain,2,4567,4582,Pass
37,0.009887781,"[0.13625881, 0.08690527, 0.19993308, 0.22687571, 0.35002714, 0.0, 0.0, 0.0]",3943043,768,England,1,1366,1372,Pass
44,0.009848688,"[0.08297795, 0.13628177, 0.13931088, 0.1049173, 0.10615973, 0.11182376, 0.14371096, 0.17481765]",3943043,772,Spain,1,1605,1618,Pass
94,0.009840468,"[0.11542686, 0.14693266, 0.09951899, 0.082315534, 0.13802192, 0.09438041, 0.14091943, 0.18248418]",3943043,768,England,2,3361,3370,Pass
80,0.009826345,"[0.099426374, 0.07615133, 0.058649193, 0.14499483, 0.04666805, 0.10615925, 0.27503228, 0.19291872]",3943043,772,Spain,2,2714,2728,Pass
84,0.009778028,"[0.1214649, 0.08915365, 0.06584381, 0.09161214, 0.070431575, 0.18674126, 0.12018667, 0.254566]",3943043,768,England,2,2924,2933,Pass
93,0.00974174,"[0.38603002, 0.4159202, 0.19804978, 0.0, 0.0, 0.0, 0.0, 0.0]",3943043,768,England,2,3342,3346,Foul
113,0.009727417,"[0.15791304, 0.08246331, 0.108131394, 0.113669276, 0.08308157, 0.11679284, 0.10030289, 0.23764567]",3943043,772,Spain,2,4244,4256,Pass
9,0.009716442,"[0.14365566, 0.09256518, 0.09787015, 0.087586425, 0.09409811, 0.111086376, 0.09783365, 0.27530444]",3943043,772,Spain,1,226,234,Pass
84,0.0097110905,"[0.10190007, 0.13046564, 0.086427785, 0.10412705, 0.07240759, 0.15032853, 0.121323854, 0.23301944]",3943043,768,England,2,2929,2937,Pass
19,0.009705896,"[0.070442006, 0.18338612, 0.08477793, 0.04513032, 0.1515052, 0.120226964, 0.17841661, 0.16611487]",3943043,768,England,1,532,548,Pass
4,0.009703008,"[0.0991688, 0.12327862, 0.10698167, 0.12895179, 0.10986236, 0.104944706, 0.17654155, 0.1502705]",3943043,772,Spain,1,61,76,Pass
29,0.009668296,"[0.06358198, 0.08074033, 0.0704702, 0.09683392, 0.14878182, 0.17967266, 0.14257917, 0.2173399]",3943043,772,Spain,1,1046,1066,Pass
46,0.009647947,"[0.08520698, 0.1121389, 0.11226156, 0.08351266, 0.120247185, 0.14331153, 0.17121944, 0.17210177]",3943043,768,England,1,1681,1691,Pass
91,0.009643441,"[0.14159037, 0.08364945, 0.08514348, 0.10180163, 0.09770325, 0.17631853, 0.13867721, 0.17511608]",3943043,772,Spain,2,3179,3190,Pass
144,0.009621441,"[0.076392055, 0.0763543, 0.1582515, 0.3788522, 0.17262849, 0.1375215, 0.0, 0.0]",3943043,768,England,2,5519,5528,Foul
133,0.009606395,"[0.091449186, 0.10840534, 0.09746125, 0.09757143, 0.12588198, 0.12769678, 0.16419944, 0.18733457]",3943043,772,Spain,2,4985,4996,Pass
135,0.009596454,"[0.11265266, 0.08548084, 0.10624026, 0.118429504, 0.14274965, 0.1243831, 0.1631003, 0.14696369]",3943043,768,England,2,5110,5126,Pass
135,0.009560155,"[0.07238253, 0.079888254, 0.11069113, 0.06888952, 0.11556019, 0.15509543, 0.20713446, 0.19035855]",3943043,768,England,2,5107,5116,Pass
46,0.009546692,"[0.07101377, 0.09115738, 0.08296613, 0.104123734, 0.10472074, 0.12777984, 0.1784915, 0.23974691]",3943043,768,England,1,1680,1691,Pass
48,0.009525575,"[0.11516991, 0.065962255, 0.09409114, 0.049264215, 0.0815236, 0.0707682, 0.15140381, 0.37181687]",3943043,772,Spain,1,1741,1749,Pass
29,0.009524146,"[0.12595442, 0.07617285, 0.08949831, 0.11720803, 0.07257223, 0.13223603, 0.10535537, 0.28100273]",3943043,772,Spain,1,1038,1048,Pass
80,0.009521127,"[0.091015175, 0.080667436, 0.08553381, 0.12523395, 0.11600856, 0.17912081, 0.19066606, 0.13175419]",3943043,772,Spain,2,2700,2710,Pass
46,0.009507827,"[0.09838285, 0.13512728, 0.106181785, 0.10567427, 0.11883846, 0.13009349, 0.16940138, 0.13630052]",3943043,768,England,1,1685,1693,Pass
91,0.009498913,"[0.14027955, 0.09129753, 0.09422749, 0.08122967, 0.103636056, 0.12403091, 0.17888181, 0.18641695]",3943043,772,Spain,2,3219,3230,Pass
90,0.00946858,"[0.14063284, 0.10494675, 0.11394284, 0.07248971, 0.10763678, 0.10618058, 0.16680625, 0.18736425]",3943043,772,Spain,2,3115,3131,Pass
91,0.0094484165,"[0.11232942, 0.09643234, 0.08876212, 0.09565689, 0.1500018, 0.15041676, 0.1351588, 0.17124186]",3943043,772,Spain,2,3180,3191,Pass
