possession,game_id,possession_team,length,startPosition,endPosition
24,3930169,Switzerland,5,"[47.9, 39.6]","[106.2, 10.4]"
25,3930169,Scotland,8,"[10.6, 65.4]","[11.6, 63.6]"
26,3930169,Switzerland,12,"[115.5, 0.1]","[106.1, 2.4]"
27,3930169,Scotland,6,"[29.7, 80.0]","[52.8, 3.6]"
28,3930169,Switzerland,43,"[64.9, 28.6]","[3.0, 30.7]"
29,3930169,Switzerland,15,"[120.0, 80.0]","[106.7, 58.8]"
30,3930169,Scotland,13,"[19.4, 20.1]","[103.8, 32.8]"
31,3930169,Switzerland,2,"[3.7, 41.1]","[1.6, 42.7]"
32,3930169,Switzerland,24,"[61.0, 40.1]","[95.5, 78.9]"
33,3930169,Scotland,10,"[22.2, 0.1]","[62.2, 2.3]"
34,3930169,Switzerland,33,"[57.9, 77.8]","[8.5, 30.0]"
35,3930169,Switzerland,7,"[120.0, 80.0]","[0.7, 40.1]"
36,3930169,Scotland,7,"[5.2, 30.9]","[67.2, 72.8]"
37,3930169,Switzerland,14,"[26.6, 17.8]","[71.4, 75.2]"
38,3930169,Scotland,18,"[37.6, 6.2]","[90.7, 22.5]"
41,3930169,Switzerland,6,"[77.5, 20.3]","[5.0, 54.2]"
42,3930169,Switzerland,7,"[120.0, 0.1]","[85.3, 32.0]"
45,3930169,Switzerland,87,"[81.1, 18.6]","[2.9, 14.9]"
46,3930169,Switzerland,32,"[120.0, 80.0]","[106.2, 66.4]"
47,3930169,Scotland,20,"[6.9, 8.5]","[79.0, 2.1]"
48,3930169,Switzerland,50,"[32.9, 77.5]","[109.4, 60.3]"
49,3930169,Scotland,5,"[18.0, 14.6]","[76.9, 16.1]"
50,3930169,Switzerland,1,"[30.1, 77.2]","[30.1, 77.2]"
53,3930169,Switzerland,40,"[37.6, 77.3]","[84.0, 22.0]"
54,3930169,Scotland,14,"[39.3, 56.4]","[4.8, 41.2]"
55,3930169,Scotland,15,"[60.0, 40.0]","[53.2, 63.1]"
56,3930169,Switzerland,5,"[70.1, 16.8]","[43.3, 74.3]"
57,3930169,Switzerland,24,"[61.4, 0.1]","[27.7, 56.1]"
58,3930169,Switzerland,22,"[99.8, 0.1]","[1.9, 37.2]"
59,3930169,Scotland,21,"[5.6, 33.3]","[53.7, 13.6]"
60,3930169,Switzerland,12,"[54.5, 18.2]","[2.0, 43.6]"
61,3930169,Scotland,72,"[19.4, 44.0]","[56.1, 76.9]"
62,3930169,Scotland,3,"[56.0, 73.1]","[95.0, 22.9]"
63,3930169,Switzerland,34,"[25.1, 57.2]","[2.7, 43.6]"
64,3930169,Switzerland,4,"[120.0, 80.0]","[112.1, 42.3]"
65,3930169,Scotland,5,"[14.7, 38.6]","[82.8, 15.9]"
66,3930169,Switzerland,14,"[32.6, 67.8]","[42.3, 13.0]"
67,3930169,Scotland,10,"[52.9, 80.0]","[75.5, 9.2]"
68,3930169,Switzerland,10,"[29.4, 80.0]","[59.0, 77.9]"
69,3930169,Scotland,33,"[61.1, 2.2]","[60.6, 1.9]"
70,3930169,Switzerland,9,"[47.0, 80.0]","[62.9, 74.9]"
71,3930169,Scotland,3,"[56.1, 0.1]","[87.0, 5.2]"
72,3930169,Switzerland,10,"[18.2, 74.7]","[53.9, 59.9]"
73,3930169,Scotland,79,"[66.2, 20.2]","[91.8, 56.5]"
74,3930169,Scotland,7,"[91.1, 57.5]","[4.4, 48.4]"
75,3930169,Switzerland,11,"[4.4, 46.2]","[34.4, 18.1]"
76,3930169,Scotland,16,"[83.9, 63.9]","[82.5, 34.5]"
77,3930169,Switzerland,16,"[39.2, 41.6]","[26.7, 78.5]"
78,3930169,Scotland,90,"[98.8, 0.1]","[17.2, 57.4]"
79,3930169,Scotland,3,"[120.0, 0.1]","[116.8, 47.4]"
80,3930169,Switzerland,1,"[0.9, 37.2]","[0.9, 37.2]"
81,3930169,Switzerland,55,"[10.1, 35.1]","[23.9, 73.6]"
82,3930169,Switzerland,24,"[89.8, 0.1]","[104.0, 6.3]"
83,3930169,Scotland,8,"[17.6, 71.0]","[92.4, 66.4]"
84,3930169,Switzerland,16,"[29.7, 11.5]","[70.4, 39.0]"
85,3930169,Scotland,98,"[15.4, 34.3]","[65.8, 22.4]"
86,3930169,Switzerland,24,"[40.2, 53.8]","[56.1, 73.8]"
87,3930169,Scotland,35,"[56.1, 73.8]","[42.2, 46.6]"
88,3930169,Scotland,31,"[41.4, 39.1]","[3.7, 35.2]"
89,3930169,Scotland,14,"[87.0, 80.0]","[83.5, 74.3]"
90,3930169,Switzerland,1,"[20.1, 0.1]","[20.1, 0.1]"
91,3930169,Switzerland,21,"[60.0, 40.0]","[20.2, 5.8]"
92,3930169,Switzerland,8,"[99.6, 80.0]","[7.2, 6.7]"
93,3930169,Switzerland,6,"[120.0, 80.0]","[12.5, 16.7]"
94,3930169,Switzerland,11,"[120.0, 80.0]","[109.4, 45.7]"
95,3930169,Scotland,5,"[7.2, 43.0]","[46.8, 7.2]"
96,3930169,Scotland,6,"[54.7, 80.0]","[32.1, 4.8]"
97,3930169,Switzerland,11,"[30.7, 4.4]","[41.9, 1.5]"
98,3930169,Scotland,20,"[83.5, 80.0]","[89.0, 24.3]"
99,3930169,Scotland,14,"[84.4, 20.5]","[12.6, 56.2]"
100,3930169,Scotland,21,"[106.6, 0.1]","[101.4, 6.4]"
102,3930169,Scotland,8,"[98.6, 6.6]","[111.7, 57.5]"
103,3930169,Switzerland,8,"[6.0, 31.5]","[67.5, 56.0]"
104,3930169,Scotland,40,"[42.5, 41.0]","[9.4, 72.0]"
105,3930169,Scotland,23,"[112.1, 0.1]","[76.5, 72.4]"
106,3930169,Switzerland,7,"[41.5, 10.5]","[70.9, 76.0]"
107,3930169,Switzerland,13,"[48.3, 0.1]","[95.5, 50.0]"
108,3930169,Scotland,34,"[13.5, 36.6]","[44.2, 3.4]"
109,3930169,Switzerland,49,"[72.5, 80.0]","[83.0, 74.8]"
110,3930169,Scotland,14,"[35.2, 7.4]","[50.3, 53.0]"
111,3930169,Switzerland,23,"[54.7, 24.4]","[0.7, 72.9]"
112,3930169,Switzerland,45,"[120.0, 0.1]","[104.0, 23.4]"
113,3930169,Scotland,1,"[1.6, 42.9]","[1.6, 42.9]"
114,3930169,Scotland,4,"[30.9, 68.3]","[35.9, 12.9]"
115,3930169,Scotland,24,"[77.3, 80.0]","[28.5, 19.5]"
116,3930169,Scotland,9,"[28.5, 18.8]","[35.4, 77.7]"
117,3930169,Scotland,11,"[86.6, 0.1]","[79.7, 68.3]"
118,3930169,Switzerland,13,"[40.0, 10.1]","[12.2, 41.9]"
119,3930169,Scotland,9,"[7.0, 46.0]","[68.9, 77.3]"
120,3930169,Scotland,12,"[70.4, 80.0]","[67.8, 2.3]"
121,3930169,Switzerland,34,"[81.6, 0.1]","[47.6, 6.6]"
122,3930169,Switzerland,8,"[77.0, 80.0]","[90.5, 63.4]"
123,3930169,Scotland,18,"[27.2, 14.4]","[96.7, 10.6]"
124,3930169,Scotland,12,"[31.4, 80.0]","[32.4, 54.4]"
125,3930169,Switzerland,18,"[61.9, 0.1]","[1.9, 43.1]"
126,3930169,Scotland,9,"[7.0, 45.2]","[66.2, 45.2]"
127,3930169,Switzerland,21,"[53.9, 34.9]","[45.0, 72.9]"
128,3930169,Scotland,6,"[73.9, 9.8]","[2.0, 39.1]"
129,3930169,Scotland,9,"[98.1, 80.0]","[22.7, 3.5]"
130,3930169,Scotland,7,"[90.8, 80.0]","[104.7, 65.8]"
131,3930169,Scotland,11,"[105.1, 66.2]","[84.6, 3.4]"
132,3930169,Switzerland,3,"[43.6, 80.0]","[66.5, 74.3]"
133,3930169,Scotland,9,"[53.6, 5.8]","[73.7, 37.2]"
134,3930169,Switzerland,28,"[44.8, 43.1]","[70.0, 50.5]"
135,3930169,Switzerland,21,"[75.3, 55.8]","[15.3, 72.0]"
136,3930169,Switzerland,19,"[93.4, 0.1]","[110.6, 6.9]"
137,3930169,Scotland,13,"[7.5, 70.8]","[48.1, 78.4]"
138,3930169,Switzerland,8,"[64.4, 0.1]","[63.7, 56.0]"
139,3930169,Scotland,15,"[56.4, 24.1]","[13.9, 19.4]"
140,3930169,Scotland,4,"[120.0, 80.0]","[82.3, 73.5]"
141,3930169,Switzerland,14,"[17.1, 0.1]","[27.1, 65.8]"
142,3930169,Switzerland,2,"[36.6, 67.5]","[84.0, 77.1]"
143,3930169,Scotland,4,"[24.6, 0.1]","[79.7, 74.6]"
144,3930169,Scotland,13,"[27.9, 0.1]","[62.3, 75.3]"
145,3930169,Scotland,4,"[55.1, 0.1]","[80.0, 6.1]"
146,3930169,Scotland,5,"[84.4, 5.5]","[1.2, 40.3]"
147,3930169,Switzerland,22,"[5.7, 32.6]","[48.1, 67.5]"
148,3930169,Scotland,11,"[70.5, 16.4]","[14.8, 67.3]"
149,3930169,Scotland,20,"[120.0, 0.1]","[13.4, 74.4]"
150,3930169,Scotland,7,"[105.1, 0.1]","[107.0, 4.8]"
151,3930169,Switzerland,6,"[6.5, 73.4]","[27.5, 72.8]"
152,3930169,Switzerland,53,"[29.0, 67.6]","[1.5, 43.5]"
153,3930169,Scotland,6,"[7.0, 47.0]","[55.1, 4.3]"
154,3930169,Switzerland,41,"[55.1, 4.3]","[101.3, 50.6]"
155,3930169,Scotland,4,"[6.7, 47.2]","[51.4, 20.8]"
156,3930169,Switzerland,10,"[43.3, 21.2]","[64.4, 2.1]"
157,3930169,Scotland,86,"[41.3, 71.5]","[86.1, 44.6]"
158,3930169,Scotland,8,"[40.1, 39.2]","[63.0, 27.6]"
159,3930169,Switzerland,10,"[67.2, 24.9]","[112.2, 16.9]"
160,3930169,Scotland,9,"[7.0, 48.5]","[69.2, 64.9]"
161,3930169,Switzerland,16,"[47.4, 15.0]","[42.8, 5.2]"
162,3930169,Switzerland,16,"[42.8, 5.2]","[72.4, 73.6]"
163,3930169,Scotland,31,"[36.0, 5.7]","[63.5, 37.6]"
164,3930169,Scotland,21,"[68.0, 32.4]","[98.5, 60.6]"
165,3930169,Switzerland,1,"[1.6, 38.9]","[1.6, 38.9]"
166,3930169,Switzerland,24,"[15.1, 40.3]","[96.1, 45.3]"
167,3930169,Scotland,16,"[21.6, 30.1]","[58.9, 7.1]"
168,3930169,Switzerland,41,"[63.0, 71.2]","[35.7, 10.1]"
169,3930169,Scotland,8,"[30.2, 65.1]","[53.5, 66.7]"
170,3930169,Switzerland,17,"[48.8, 12.0]","[92.1, 68.6]"
171,3930169,Switzerland,4,"[92.1, 68.6]","[1.1, 41.2]"
172,3930169,Scotland,40,"[7.0, 46.8]","[1.0, 41.8]"
173,3930169,Switzerland,16,"[6.0, 32.7]","[59.4, 27.0]"
174,3930169,Scotland,8,"[62.4, 50.9]","[19.8, 56.8]"
175,3930169,Switzerland,40,"[55.1, 0.1]","[80.6, 49.3]"
176,3930169,Scotland,22,"[13.4, 31.6]","[33.2, 69.6]"
177,3930169,Scotland,50,"[92.3, 0.1]","[10.4, 66.6]"
2,3930166,Portugal,9,"[61.0, 40.1]","[67.9, 39.4]"
3,3930166,Czech Republic,50,"[52.6, 43.9]","[111.0, 72.9]"
4,3930166,Portugal,58,"[5.8, 37.6]","[102.3, 45.4]"
5,3930166,Czech Republic,5,"[5.7, 38.1]","[66.5, 33.1]"
6,3930166,Portugal,27,"[54.6, 41.8]","[106.1, 63.9]"
7,3930166,Czech Republic,20,"[6.0, 32.3]","[104.1, 27.2]"
8,3930166,Portugal,38,"[18.0, 51.0]","[16.4, 1.1]"
9,3930166,Portugal,19,"[102.7, 80.0]","[11.4, 61.9]"
10,3930166,Portugal,44,"[120.0, 0.1]","[50.9, 5.2]"
11,3930166,Czech Republic,47,"[69.2, 74.9]","[46.8, 68.5]"
12,3930166,Portugal,11,"[73.7, 21.3]","[2.4, 41.3]"
13,3930166,Czech Republic,8,"[6.0, 35.7]","[85.4, 18.4]"
14,3930166,Portugal,90,"[12.1, 51.0]","[88.5, 13.6]"
15,3930166,Czech Republic,13,"[31.7, 61.9]","[113.8, 73.4]"
16,3930166,Portugal,9,"[4.7, 42.8]","[100.3, 20.3]"
17,3930166,Czech Republic,15,"[15.6, 80.0]","[31.7, 50.9]"
18,3930166,Portugal,33,"[87.0, 25.7]","[109.3, 40.5]"
19,3930166,Czech Republic,21,"[3.0, 33.8]","[52.9, 62.7]"
20,3930166,Portugal,26,"[42.9, 15.8]","[18.8, 22.6]"
21,3930166,Czech Republic,10,"[26.5, 32.4]","[54.0, 13.6]"
22,3930166,Portugal,11,"[66.1, 66.5]","[93.2, 53.3]"
23,3930166,Czech Republic,15,"[11.6, 21.6]","[43.4, 6.2]"
24,3930166,Portugal,5,"[80.9, 80.0]","[77.0, 74.3]"
25,3930166,Portugal,36,"[77.3, 74.3]","[72.8, 15.3]"
28,3930166,Portugal,10,"[77.0, 35.2]","[102.3, 40.8]"
29,3930166,Czech Republic,11,"[6.0, 36.9]","[60.1, 63.3]"
30,3930166,Portugal,84,"[57.6, 8.4]","[3.6, 41.8]"
31,3930166,Czech Republic,8,"[6.0, 38.4]","[52.4, 15.0]"
32,3930166,Portugal,13,"[66.2, 65.1]","[96.2, 79.4]"
33,3930166,Czech Republic,2,"[31.3, 0.1]","[57.9, 7.6]"
34,3930166,Portugal,71,"[70.3, 73.2]","[5.2, 45.6]"
35,3930166,Portugal,7,"[120.0, 0.1]","[74.9, 78.1]"
36,3930166,Portugal,110,"[75.3, 80.0]","[4.0, 36.9]"
37,3930166,Portugal,5,"[120.0, 80.0]","[2.0, 7.9]"
38,3930166,Portugal,23,"[120.0, 80.0]","[87.0, 54.7]"
39,3930166,Czech Republic,13,"[33.1, 25.4]","[25.7, 18.1]"
40,3930166,Portugal,50,"[93.2, 67.7]","[3.0, 42.3]"
41,3930166,Portugal,10,"[120.0, 0.1]","[111.9, 25.9]"
42,3930166,Czech Republic,6,"[9.0, 56.0]","[72.5, 9.7]"
43,3930166,Czech Republic,9,"[58.2, 80.0]","[73.9, 47.0]"
44,3930166,Portugal,26,"[46.2, 33.1]","[50.9, 48.4]"
45,3930166,Czech Republic,21,"[71.8, 31.4]","[110.7, 38.6]"
46,3930166,Czech Republic,57,"[6.0, 30.0]","[81.8, 16.2]"
47,3930166,Portugal,44,"[29.9, 61.3]","[1.0, 32.0]"
48,3930166,Portugal,5,"[120.0, 80.0]","[24.4, 7.6]"
49,3930166,Portugal,35,"[87.8, 80.0]","[117.0, 63.5]"
50,3930166,Czech Republic,15,"[2.4, 33.7]","[50.5, 23.3]"
51,3930166,Portugal,104,"[36.5, 9.7]","[2.2, 39.8]"
52,3930166,Czech Republic,1,"[7.2, 31.7]","[7.2, 31.7]"
53,3930166,Portugal,27,"[74.1, 59.1]","[62.4, 80.0]"
54,3930166,Czech Republic,9,"[51.6, 0.1]","[61.5, 53.0]"
55,3930166,Portugal,17,"[58.6, 27.1]","[4.8, 41.9]"
56,3930166,Portugal,77,"[120.0, 0.1]","[113.8, 44.6]"
57,3930166,Czech Republic,3,"[2.5, 40.3]","[68.7, 51.9]"
58,3930166,Portugal,82,"[51.4, 28.2]","[3.9, 43.1]"
59,3930166,Portugal,20,"[76.9, 0.1]","[65.1, 48.4]"
60,3930166,Czech Republic,36,"[52.2, 34.3]","[9.1, 41.9]"
61,3930166,Portugal,10,"[11.5, 52.3]","[100.9, 20.1]"
62,3930166,Czech Republic,38,"[21.3, 60.0]","[98.9, 65.2]"
63,3930166,Portugal,101,"[21.2, 14.9]","[103.1, 37.2]"
64,3930166,Czech Republic,29,"[19.1, 41.1]","[67.6, 41.5]"
65,3930166,Portugal,63,"[56.8, 35.9]","[100.0, 22.4]"
66,3930166,Czech Republic,17,"[6.0, 45.2]","[26.2, 78.0]"
67,3930166,Portugal,9,"[23.4, 75.6]","[19.0, 57.2]"
68,3930166,Portugal,15,"[19.0, 57.2]","[11.2, 45.7]"
69,3930166,Portugal,28,"[120.0, 0.1]","[15.6, 21.6]"
70,3930166,Czech Republic,14,"[25.2, 17.7]","[66.3, 28.1]"
71,3930166,Portugal,11,"[53.3, 72.2]","[104.8, 53.3]"
72,3930166,Czech Republic,4,"[19.1, 36.6]","[45.5, 76.2]"
73,3930166,Czech Republic,43,"[61.0, 40.1]","[85.9, 47.8]"
74,3930166,Portugal,8,"[28.3, 31.3]","[50.1, 14.1]"
75,3930166,Portugal,12,"[48.1, 14.7]","[2.6, 37.4]"
76,3930166,Czech Republic,5,"[7.0, 46.6]","[81.7, 64.6]"
77,3930166,Portugal,4,"[33.5, 22.4]","[24.6, 40.2]"
79,3930166,Portugal,39,"[34.7, 21.8]","[4.5, 24.7]"
80,3930166,Portugal,7,"[120.0, 80.0]","[107.3, 34.7]"
81,3930166,Czech Republic,4,"[7.0, 46.6]","[42.5, 30.4]"
82,3930166,Portugal,14,"[40.8, 29.4]","[65.1, 65.6]"
83,3930166,Portugal,26,"[42.7, 0.1]","[64.8, 59.9]"
84,3930166,Czech Republic,8,"[55.3, 20.2]","[107.2, 37.9]"
85,3930166,Portugal,2,"[6.0, 40.4]","[80.6, 39.6]"
86,3930166,Czech Republic,17,"[41.2, 48.4]","[66.1, 13.1]"
87,3930166,Portugal,39,"[54.0, 67.0]","[60.1, 59.9]"
88,3930166,Portugal,5,"[62.3, 60.9]","[2.5, 38.0]"
89,3930166,Czech Republic,4,"[7.0, 36.9]","[73.4, 35.6]"
90,3930166,Czech Republic,11,"[41.4, 33.0]","[65.5, 34.0]"
91,3930166,Portugal,20,"[54.6, 46.1]","[85.2, 10.8]"
92,3930166,Portugal,78,"[84.0, 0.1]","[1.1, 39.2]"
93,3930166,Portugal,83,"[120.0, 80.0]","[91.0, 39.6]"
94,3930166,Portugal,2,"[92.3, 38.0]","[1.6, 38.6]"
95,3930166,Czech Republic,4,"[9.8, 34.0]","[33.5, 6.9]"
96,3930166,Portugal,33,"[75.7, 37.5]","[11.8, 28.8]"
97,3930166,Portugal,28,"[120.0, 80.0]","[113.8, 45.1]"
98,3930166,Czech Republic,3,"[13.6, 0.1]","[52.7, 5.8]"
99,3930166,Portugal,12,"[67.4, 74.3]","[108.3, 55.4]"
100,3930166,Czech Republic,31,"[7.0, 37.3]","[1.9, 37.9]"
101,3930166,Portugal,36,"[60.0, 40.0]","[78.0, 74.4]"
102,3930166,Portugal,76,"[38.8, 3.3]","[97.1, 70.4]"
103,3930166,Czech Republic,7,"[7.0, 42.4]","[59.0, 63.2]"
104,3930166,Czech Republic,22,"[69.1, 78.8]","[30.3, 4.6]"
105,3930166,Czech Republic,3,"[92.1, 80.0]","[12.6, 22.4]"
106,3930166,Czech Republic,12,"[103.0, 80.0]","[4.6, 7.6]"
107,3930166,Portugal,6,"[7.2, 16.1]","[65.5, 66.0]"
108,3930166,Portugal,38,"[48.2, 0.1]","[27.6, 76.5]"
109,3930166,Portugal,64,"[91.5, 0.1]","[116.2, 39.2]"
110,3930166,Czech Republic,13,"[61.0, 40.1]","[57.0, 73.4]"
111,3930166,Portugal,24,"[56.9, 0.1]","[24.6, 69.9]"
112,3930166,Portugal,73,"[91.5, 0.1]","[1.6, 44.2]"
113,3930166,Portugal,23,"[100.0, 0.1]","[97.4, 42.6]"
114,3930166,Czech Republic,10,"[22.7, 37.5]","[40.2, 59.6]"
115,3930166,Czech Republic,14,"[43.4, 66.3]","[37.2, 27.6]"
116,3930166,Czech Republic,20,"[65.7, 80.0]","[93.4, 24.7]"
117,3930166,Portugal,14,"[4.9, 51.5]","[98.7, 48.5]"
118,3930166,Czech Republic,13,"[2.5, 40.5]","[54.3, 37.9]"
119,3930166,Czech Republic,12,"[55.9, 41.4]","[84.5, 70.1]"
120,3930166,Portugal,12,"[19.7, 14.7]","[77.3, 22.7]"
121,3930166,Czech Republic,11,"[34.4, 59.6]","[2.7, 10.2]"
122,3930166,Czech Republic,8,"[105.4, 80.0]","[97.7, 74.9]"
123,3930166,Portugal,5,"[17.8, 5.7]","[103.6, 75.2]"
124,3930166,Portugal,13,"[19.8, 0.1]","[106.6, 73.1]"
125,3930166,Portugal,52,"[22.4, 0.1]","[3.1, 41.4]"
126,3930166,Portugal,2,"[120.0, 0.1]","[108.3, 43.3]"
127,3930166,Czech Republic,8,"[19.1, 0.1]","[45.4, 22.1]"
128,3930166,Portugal,33,"[77.7, 58.0]","[5.9, 38.9]"
129,3930166,Portugal,12,"[120.0, 0.1]","[29.0, 74.3]"
130,3930166,Czech Republic,7,"[31.0, 72.5]","[27.3, 7.3]"
131,3930166,Czech Republic,15,"[93.7, 80.0]","[2.6, 39.1]"
132,3930166,Portugal,41,"[6.0, 38.2]","[92.7, 55.6]"
133,3930166,Czech Republic,24,"[20.7, 25.4]","[56.8, 77.4]"
134,3930166,Portugal,25,"[84.6, 0.1]","[79.9, 32.0]"
135,3930166,Portugal,27,"[35.6, 80.0]","[100.4, 76.3]"
136,3930166,Czech Republic,9,"[7.0, 34.3]","[65.8, 28.8]"
137,3930166,Portugal,25,"[21.4, 6.8]","[106.7, 24.0]"
138,3930166,Czech Republic,10,"[13.4, 56.1]","[22.5, 76.5]"
139,3930166,Czech Republic,13,"[22.3, 73.3]","[114.5, 69.1]"
140,3930166,Portugal,14,"[5.6, 11.0]","[24.6, 23.0]"
141,3930166,Czech Republic,21,"[95.5, 57.1]","[88.5, 62.2]"
142,3930166,Portugal,6,"[32.9, 22.4]","[50.1, 19.9]"
143,3930166,Portugal,26,"[49.7, 20.5]","[112.2, 35.3]"
144,3930166,Czech Republic,7,"[10.8, 47.4]","[79.7, 56.7]"
145,3930166,Portugal,4,"[37.6, 27.3]","[39.4, 25.8]"
146,3930166,Portugal,21,"[42.1, 33.3]","[97.6, 8.6]"
147,3930166,Czech Republic,14,"[15.2, 69.1]","[113.8, 12.6]"
148,3930166,Czech Republic,3,"[7.0, 47.6]","[51.0, 15.5]"
149,3930166,Czech Republic,37,"[69.1, 80.0]","[108.0, 3.9]"
150,3930166,Portugal,18,"[6.0, 35.0]","[1.5, 42.0]"
151,3930166,Czech Republic,33,"[61.0, 40.1]","[109.4, 44.8]"
152,3930166,Portugal,4,"[10.7, 36.1]","[38.8, 68.0]"
153,3930166,Portugal,8,"[63.9, 0.1]","[90.1, 19.5]"
154,3930166,Czech Republic,12,"[29.1, 56.5]","[14.7, 37.8]"
2,3930163,England,6,"[61.0, 40.1]","[104.4, 25.9]"
3,3930163,Serbia,13,"[15.7, 54.2]","[88.4, 37.6]"
4,3930163,England,148,"[31.7, 42.5]","[84.1, 74.7]"
5,3930163,England,111,"[84.1, 74.7]","[11.8, 38.6]"
6,3930163,England,8,"[47.7, 29.7]","[106.6, 26.9]"
7,3930163,Serbia,46,"[16.3, 54.3]","[68.6, 42.1]"
8,3930163,England,65,"[51.5, 38.0]","[28.1, 4.2]"
9,3930163,Serbia,3,"[35.4, 0.1]","[57.7, 73.7]"
10,3930163,England,28,"[52.5, 59.1]","[77.9, 38.6]"
11,3930163,England,16,"[78.5, 42.2]","[88.9, 75.4]"
12,3930163,Serbia,3,"[45.7, 0.1]","[53.6, 63.5]"
13,3930163,England,12,"[49.4, 64.5]","[77.5, 48.4]"
14,3930163,England,6,"[78.9, 49.4]","[16.3, 52.0]"
15,3930163,Serbia,8,"[16.6, 52.5]","[70.0, 4.7]"
16,3930163,England,55,"[43.2, 80.0]","[33.3, 69.8]"
17,3930163,England,51,"[87.9, 0.1]","[1.2, 38.0]"
18,3930163,Serbia,15,"[60.0, 40.0]","[63.4, 42.1]"
19,3930163,England,45,"[56.7, 38.0]","[64.5, 18.2]"
20,3930163,Serbia,15,"[64.5, 17.2]","[63.1, 45.2]"
21,3930163,England,154,"[45.2, 38.3]","[76.4, 5.2]"
22,3930163,England,17,"[75.7, 5.8]","[87.5, 74.9]"
23,3930163,Serbia,10,"[29.1, 4.2]","[80.2, 60.3]"
24,3930163,Serbia,44,"[41.2, 17.2]","[61.0, 58.2]"
25,3930163,England,16,"[59.1, 21.9]","[2.2, 37.9]"
26,3930163,Serbia,33,"[4.9, 41.1]","[50.1, 73.9]"
27,3930163,England,15,"[28.3, 73.3]","[22.4, 76.5]"
28,3930163,Serbia,16,"[82.5, 0.1]","[88.7, 60.5]"
29,3930163,England,8,"[34.2, 17.7]","[27.6, 32.1]"
30,3930163,Serbia,6,"[98.8, 51.5]","[2.9, 37.9]"
31,3930163,England,6,"[7.0, 44.6]","[88.0, 56.9]"
32,3930163,England,4,"[87.5, 57.1]","[110.0, 32.3]"
33,3930163,Serbia,88,"[4.5, 42.1]","[80.4, 3.6]"
34,3930163,England,4,"[39.7, 76.5]","[80.9, 3.1]"
35,3930163,England,25,"[40.2, 80.0]","[57.9, 31.0]"
36,3930163,Serbia,10,"[64.1, 47.1]","[74.0, 21.7]"
37,3930163,England,9,"[46.3, 40.4]","[114.2, 40.6]"
38,3930163,Serbia,19,"[4.9, 45.1]","[56.5, 4.9]"
39,3930163,Serbia,27,"[62.2, 80.0]","[95.5, 9.5]"
40,3930163,England,14,"[22.5, 64.3]","[55.3, 42.9]"
41,3930163,Serbia,45,"[54.1, 58.4]","[57.4, 72.1]"
42,3930163,England,69,"[65.2, 17.7]","[91.7, 48.0]"
43,3930163,England,73,"[92.2, 46.3]","[115.8, 65.5]"
44,3930163,Serbia,82,"[3.3, 14.4]","[8.7, 40.8]"
45,3930163,England,9,"[19.6, 41.8]","[53.9, 47.9]"
46,3930163,Serbia,57,"[62.2, 36.9]","[12.8, 46.0]"
47,3930163,Serbia,41,"[78.0, 0.1]","[94.4, 29.5]"
48,3930163,England,25,"[33.1, 52.0]","[57.7, 11.5]"
49,3930163,Serbia,41,"[70.5, 80.0]","[91.3, 55.1]"
50,3930163,England,18,"[28.8, 25.0]","[113.2, 43.4]"
51,3930163,Serbia,75,"[14.2, 73.6]","[110.2, 42.6]"
52,3930163,England,15,"[7.6, 28.1]","[47.7, 45.8]"
53,3930163,England,68,"[53.6, 44.2]","[77.5, 33.3]"
54,3930163,Serbia,14,"[42.6, 46.8]","[11.8, 23.2]"
55,3930163,England,16,"[103.1, 80.0]","[15.3, 79.2]"
56,3930163,Serbia,39,"[100.7, 0.1]","[71.7, 33.8]"
57,3930163,England,21,"[25.5, 56.9]","[49.2, 60.9]"
58,3930163,Serbia,76,"[65.3, 15.9]","[110.4, 26.5]"
59,3930163,England,7,"[7.0, 44.8]","[47.9, 37.4]"
60,3930163,Serbia,10,"[37.1, 32.2]","[63.5, 20.6]"
61,3930163,Serbia,40,"[63.2, 23.2]","[1.9, 48.6]"
62,3930163,Serbia,9,"[120.0, 0.1]","[96.7, 15.1]"
63,3930163,Serbia,95,"[61.0, 40.1]","[90.6, 63.2]"
64,3930163,England,23,"[31.7, 15.3]","[88.2, 62.4]"
67,3930163,England,14,"[77.0, 39.9]","[86.4, 30.5]"
68,3930163,Serbia,33,"[33.7, 49.6]","[103.4, 40.4]"
69,3930163,England,36,"[17.8, 42.7]","[42.6, 23.7]"
70,3930163,Serbia,27,"[29.7, 47.4]","[70.1, 34.0]"
71,3930163,England,30,"[42.0, 48.8]","[64.2, 8.9]"
72,3930163,Serbia,11,"[48.9, 74.0]","[59.8, 54.9]"
73,3930163,England,67,"[54.8, 25.2]","[40.5, 66.3]"
74,3930163,Serbia,31,"[79.6, 13.8]","[27.5, 5.0]"
75,3930163,Serbia,15,"[88.7, 80.0]","[96.9, 64.5]"
76,3930163,England,16,"[23.2, 15.6]","[75.4, 28.8]"
77,3930163,Serbia,35,"[35.9, 51.6]","[110.3, 33.8]"
78,3930163,England,49,"[3.4, 46.6]","[66.7, 59.4]"
79,3930163,Serbia,40,"[38.4, 0.1]","[105.4, 66.0]"
80,3930163,England,15,"[6.0, 45.3]","[49.3, 57.2]"
81,3930163,England,68,"[49.7, 56.7]","[111.1, 43.6]"
